ProtocolType,ProtocolName,EventType,EventName,FormName,Date,Ancestry,SiteID,SiteType,SiteStatus,Slope,Aspect,Elevation,SpeciesSymbol,FieldSymbol,SpeciesName,SpeciesName1,CommonName,SpeciesQualifier,FieldQualifier,Transect,SampleNumber,Element,SubElement,cParameter,cParameter2,cParameter3,cValue,cValueCommon,cValue2,cValue2Common,cValue3,cValue3Common,nValue,nValue2,nValue3,DDLat,DDLong
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,MUTO2,MUTO2,Muhlenbergia torreyi,Muhlenbergia torreyi,ring muhly,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,MUTO2,MUTO2,Muhlenbergia torreyi,Muhlenbergia torreyi,ring muhly,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,BOGR2,BOGR2,Bouteloua gracilis,Bouteloua gracilis,blue grama,NA,NA,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,MUTO2,MUTO2,Muhlenbergia torreyi,Muhlenbergia torreyi,ring muhly,NA,NA,2,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,SPAM2,SPAM2,Sphaeralcea ambigua,Sphaeralcea ambigua,desert globemallow,NA,NA,2,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,BOGR2,BOGR2,Bouteloua gracilis,Bouteloua gracilis,blue grama,NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,BOGR2,BOGR2,Bouteloua gracilis,Bouteloua gracilis,blue grama,NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,BOGR2,BOGR2,Bouteloua gracilis,Bouteloua gracilis,blue grama,NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,3,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,3,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,3,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Herbaceous - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,3,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
